object_id,original_detection_id,parent_class,frame,x,y,w,h,area,solidity,eccentricity,focus_score,quality_score,cluster
2188,2489,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,1380,2273,39,73,1972,0.873,0.9056,15.4064,0.3562,1
2189,2490,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,2290,2305,79,81,3998,0.8968,0.2294,13.6899,0.4427,10
2190,2491,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,2646,2431,46,63,1422,0.7896,0.9292,15.3587,0.3091,0
2191,2492,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,1819,2598,56,78,1725,0.6375,0.8968,14.1408,0.2744,1
2192,2493,Detritus / Unsharp Organisms,RCNHSha_20250514_034002_IMG5,1598,2679,30,66,1296,0.9076,0.9272,11.0452,0.3352,2
2193,2494,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1594,261,51,54,1749,0.95,0.6987,13.3794,0.3683,11
2194,2495,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1972,302,137,261,10313,0.5001,0.9226,13.4782,0.3635,7
2195,2496,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,2114,325,44,49,1385,0.9679,0.8212,16.5884,0.3623,24
2196,2497,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1537,428,62,45,1404,0.7196,0.8647,13.2097,0.2853,18
2197,2498,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1373,564,92,43,2146,0.7022,0.9534,12.1178,0.3086,33
2198,2499,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1765,689,31,73,1211,0.7592,0.9674,15.8024,0.292,28
2199,2500,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1880,833,93,67,3382,0.8273,0.8889,17.1272,0.4006,29
2200,2501,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,2194,975,114,133,3018,0.6048,0.9887,18.2932,0.3205,25
2201,2502,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1138,1077,65,33,1294,0.8279,0.918,13.3193,0.3134,29
2202,2503,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,2947,1153,82,100,5361,0.8074,0.5901,12.4444,0.4547,9
2203,2504,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,2821,1166,74,44,1691,0.7583,0.9212,16.1709,0.3113,31
2204,2505,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,2151,1203,85,55,2327,0.8326,0.9049,17.428,0.3603,19
2205,2506,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1129,1265,173,181,6136,0.4149,0.876,10.8495,0.3353,7
2206,2507,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1810,1280,63,50,1540,0.724,0.7852,20.4517,0.2993,18
2207,2508,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1875,1281,57,120,3140,0.767,0.9416,15.8297,0.3715,28
2208,2509,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,2665,1393,39,80,1954,0.7963,0.9026,17.6494,0.3347,1
2209,2510,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,2777,1407,54,184,4677,0.6514,0.9816,14.2315,0.3967,26
2210,2511,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1040,1433,49,42,1206,0.8505,0.6431,11.8075,0.3152,22
2211,2512,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1444,1579,67,83,2553,0.685,0.7282,13.7078,0.3213,4
2212,2513,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,2528,1642,46,73,1217,0.5951,0.8124,17.5361,0.2447,3
2213,2514,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1094,1696,53,60,1338,0.6802,0.8681,13.188,0.2708,4
2214,2515,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1096,1762,86,92,2852,0.8132,0.9677,15.1116,0.3732,4
2215,2516,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,2292,1871,74,91,2243,0.8873,0.9786,14.6623,0.3706,4
2216,2517,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1736,2002,53,46,1333,0.8239,0.7064,7.6832,0.3082,22
2217,2519,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1382,2288,45,58,1796,0.9661,0.706,12.5153,0.3742,10
2218,2520,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,2307,2304,77,78,3778,0.8244,0.5522,15.8704,0.4143,34
2219,2521,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,2494,2474,36,56,1340,0.8513,0.8469,22.9855,0.332,1
2220,2522,Detritus / Unsharp Organisms,RCNHSha_20250514_044002_IMG5,1819,2609,101,81,2473,0.4795,0.7612,15.5933,0.2584,29
2221,2523,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,1971,306,157,254,10778,0.4652,0.8973,12.8163,0.3524,7
2222,2524,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,2117,326,43,48,1367,0.9723,0.8348,18.896,0.3653,24
2223,2525,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,1376,558,89,47,1950,0.6637,0.9113,12.908,0.29,33
2224,2526,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,1874,815,204,68,5201,0.617,0.9784,19.5321,0.4046,8
2225,2527,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,1486,826,42,64,1447,0.6635,0.8662,28.249,0.2852,6
2226,2528,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,2278,938,110,44,2340,0.7512,0.9636,16.6448,0.3356,20
2227,2529,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,2193,965,78,25,1249,0.8074,0.9685,15.3421,0.3075,19
2228,2530,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,1138,1060,80,60,1797,0.6222,0.903,12.6021,0.2712,29
2229,2531,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,2951,1163,92,93,5409,0.7472,0.591,14.0529,0.4382,9
2230,2532,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,2152,1206,131,44,2984,0.7096,0.9729,19.0361,0.3513,20
2231,2533,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,1877,1301,132,101,4379,0.5387,0.899,17.6104,0.3544,5
2232,2534,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,1530,1348,61,31,1287,0.9367,0.9266,22.5903,0.3551,5
2233,2535,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,2667,1393,47,81,2180,0.7562,0.8958,18.5858,0.3326,1
2234,2536,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,1327,1397,51,68,1567,0.8102,0.8664,14.8776,0.3206,0
2235,2537,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,2778,1409,201,45,5069,0.658,0.9875,16.5234,0.4139,8
2236,2538,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,1540,1497,51,45,1214,0.8665,0.9111,17.8932,0.3264,13
2237,2539,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,1445,1582,131,80,3514,0.5235,0.8579,17.5262,0.3151,8
2238,2540,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,1091,1765,101,94,3160,0.832,0.9715,13.2708,0.3893,14
2239,2541,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,3001,1805,43,50,1405,0.9088,0.73,23.4126,0.3523,0
2240,2542,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,1344,2011,56,78,1437,0.6189,0.961,12.7894,0.2559,4
2241,2543,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,2473,2125,185,50,3649,0.5674,0.9843,18.8994,0.3351,8
2242,2544,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,1380,2291,68,55,2231,0.7982,0.674,19.6976,0.3484,32
2243,2545,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,2311,2312,101,77,4290,0.8427,0.7655,16.3403,0.4407,5
2244,2546,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,2059,2557,35,61,1324,0.8803,0.8879,15.6045,0.3327,1
2245,2547,Detritus / Unsharp Organisms,RCNHSha_20250514_051016_IMG6,1851,2611,72,73,1674,0.5669,0.9277,16.4115,0.2534,13
2246,2548,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,1972,307,152,256,10655,0.4803,0.902,11.1471,0.3552,7
2247,2549,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,2117,327,44,46,1337,0.9745,0.8269,15.3899,0.3612,12
2248,2550,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,1540,427,58,48,1360,0.7143,0.8242,11.2843,0.28,18
2249,2551,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,1848,740,49,74,1578,0.7465,0.9268,16.8885,0.3039,1
2250,2552,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,1874,810,158,73,4709,0.7757,0.9723,15.9346,0.437,8
2251,2553,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,2242,817,47,80,2010,0.7666,0.8814,17.5477,0.3279,3
2252,2554,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,2078,825,32,100,1790,0.7197,0.963,18.3648,0.3059,3
2253,2555,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,2160,906,94,118,2392,0.5508,0.9699,17.2893,0.2782,1
2254,2556,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,2129,1091,47,48,1200,0.7942,0.8507,13.036,0.2993,13
2255,2557,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,2955,1160,88,95,5402,0.7798,0.6762,14.2244,0.4482,9
2256,2558,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,2139,1178,145,54,2953,0.7054,0.9863,14.8128,0.3446,20
2257,2559,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,1932,1267,78,94,2513,0.5629,0.7826,14.5983,0.284,25
2258,2560,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,2780,1321,162,135,5799,0.6327,0.9752,13.1497,0.4029,5
2259,2561,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,1866,1347,63,54,1790,0.6976,0.6797,19.3081,0.3002,5
2260,2562,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,2666,1389,42,79,2051,0.7843,0.8825,17.1846,0.3345,1
2261,2563,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,1314,1394,65,91,1938,0.6436,0.9547,11.0959,0.2817,7
2262,2564,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,1040,1436,67,36,1241,0.8143,0.9538,9.6131,0.3035,8
2263,2565,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,1447,1563,115,101,3358,0.5174,0.7989,13.6242,0.3032,5
2264,2566,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,1723,1607,73,29,1234,0.821,0.9637,13.4292,0.3091,33
2265,2567,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,1100,1773,101,81,2950,0.8376,0.9716,13.5013,0.3828,14
2266,2568,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,929,1960,31,68,1238,0.8337,0.9239,10.9458,0.3106,2
2267,2569,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,990,1978,132,82,3642,0.7744,0.9729,13.0483,0.391,30
2268,2570,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,1388,2286,56,61,1857,0.871,0.8802,14.1002,0.3497,12
2269,2571,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,2539,2292,51,66,1411,0.6478,0.8855,10.8487,0.2616,35
2270,2572,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,2314,2305,88,85,4354,0.8672,0.7382,12.9916,0.4473,14
2271,2573,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,2034,2565,65,52,1484,0.72,0.8067,11.5215,0.2869,18
2272,2574,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,1851,2591,71,93,2027,0.6076,0.9488,13.4094,0.2768,28
2273,2575,Detritus / Unsharp Organisms,RCNHSha_20250514_053917_IMG2,1690,2660,70,38,1229,0.8553,0.9576,12.2277,0.318,19
2274,2576,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1973,304,149,258,10606,0.4807,0.9024,12.5898,0.3568,7
2275,2577,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,2117,325,42,51,1338,0.9675,0.8467,17.4352,0.3612,24
2276,2578,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1540,425,58,48,1427,0.7262,0.8564,13.9046,0.2888,18
2277,2579,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1875,751,133,129,4969,0.7305,0.974,17.5208,0.4354,8
2278,2580,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,2213,779,74,87,2716,0.662,0.8388,17.761,0.325,25
2279,2581,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,2061,824,48,76,1369,0.5914,0.928,17.9625,0.2501,28
2280,2582,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,2187,868,38,146,2030,0.6227,0.9872,15.8949,0.2839,2
2281,2583,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1255,931,85,43,1276,0.5284,0.9428,14.3222,0.2239,8
2282,2584,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,2136,1129,117,104,3061,0.6143,0.978,15.8845,0.3226,18
2283,2585,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,2948,1146,85,108,5423,0.7681,0.6802,15.309,0.4457,9
2284,2586,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1929,1274,101,89,2649,0.5349,0.8115,16.2939,0.2827,13
2285,2587,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,2170,1274,37,73,1238,0.7567,0.9539,16.3502,0.2929,3
2286,2588,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,2776,1325,170,128,6157,0.5904,0.9644,13.5036,0.3906,8
2287,2589,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1876,1353,54,49,1473,0.8514,0.8761,17.5006,0.3319,13
2288,2590,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,2667,1390,40,79,1975,0.7797,0.8989,16.5637,0.3295,1
2289,2591,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1314,1391,59,97,1965,0.7335,0.9593,15.3479,0.314,4
2290,2592,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1040,1411,48,61,1222,0.7961,0.952,9.5651,0.2973,0
2291,2593,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1540,1488,71,54,1565,0.6321,0.67,17.8803,0.2701,29
2292,2594,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1447,1522,103,145,4439,0.528,0.9168,16.9626,0.3529,4
2293,2595,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1718,1546,53,60,1357,0.8556,0.9352,15.5902,0.3266,7
2294,2596,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1098,1739,79,115,3119,0.7444,0.9691,16.2744,0.3644,4
2295,2597,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,990,1973,126,89,3760,0.7799,0.9692,11.9731,0.3963,30
2296,2598,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1345,2002,43,88,1294,0.5928,0.9592,8.7498,0.2383,27
2297,2599,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,2689,2064,75,67,1446,0.7303,0.9794,35.6124,0.3125,14
2298,2600,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1386,2281,57,74,2030,0.843,0.8728,12.4276,0.3465,35
2299,2601,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,2312,2288,86,96,4356,0.7693,0.7115,13.8864,0.4189,9
2300,2602,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,2537,2300,76,58,1536,0.6514,0.9374,10.3246,0.2672,5
2301,2603,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,2359,2494,59,43,1295,0.7969,0.8283,9.6958,0.3006,17
2302,2604,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1821,2610,100,74,2580,0.5592,0.809,12.8652,0.2838,18
2303,2605,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1674,2613,66,57,1581,0.8154,0.9413,12.4454,0.3203,17
2304,2606,Detritus / Unsharp Organisms,RCNHSha_20250514_053932_IMG3,1327,2684,60,67,1444,0.8085,0.9542,8.3302,0.3086,11
2305,2607,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,1971,303,148,259,10481,0.4816,0.9055,13.4155,0.3579,7
2306,2608,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,2116,326,53,47,1502,0.9628,0.8581,19.1054,0.368,15
2307,2609,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,2369,329,51,69,1343,0.7201,0.9575,11.5505,0.2813,1
2308,2610,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,1871,766,132,115,4879,0.7473,0.9689,14.9283,0.4343,8
2309,2611,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,2186,785,65,205,4318,0.5614,0.992,15.9217,0.3571,26
2310,2612,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,2022,975,34,57,1221,0.8415,0.8978,17.719,0.319,3
2311,2613,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,2140,1137,105,96,2687,0.6281,0.972,17.504,0.3134,18
2312,2614,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,2949,1152,86,102,5439,0.7884,0.6664,13.1106,0.4496,9
2313,2615,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,1930,1251,86,105,2685,0.5273,0.8425,16.0339,0.2816,7
2314,2616,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,2777,1305,138,148,5578,0.6435,0.9771,14.5679,0.4076,7
2315,2617,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,1877,1352,54,50,1430,0.8097,0.8788,16.4039,0.3165,13
2316,2618,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,1326,1390,47,86,2025,0.7071,0.8913,19.7329,0.3128,7
2317,2619,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,2667,1391,43,78,2014,0.7529,0.8948,16.9839,0.3234,1
2318,2620,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,1041,1410,56,61,1383,0.7926,0.9452,10.443,0.3035,12
2319,2621,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,1540,1464,50,77,1769,0.6889,0.773,17.677,0.2951,6
2320,2622,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,1446,1530,96,135,3898,0.5298,0.8979,13.8439,0.3287,4
2321,2623,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,1098,1742,70,112,2955,0.8381,0.9709,11.0678,0.3807,4
2322,2624,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,991,1972,122,89,3645,0.789,0.9734,13.2438,0.3957,30
2323,2625,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,2804,2003,45,54,1251,0.7342,0.8342,17.3676,0.2877,0
2324,2626,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,1385,2279,51,80,2261,0.7467,0.792,12.902,0.3274,1
2325,2627,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,2311,2296,79,90,4253,0.8384,0.6149,15.0062,0.4366,9
2326,2628,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,2539,2300,63,57,1427,0.6769,0.9222,10.4082,0.2706,13
2327,2629,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,1851,2611,70,73,1756,0.6323,0.9479,16.1461,0.2761,12
2328,2630,Detritus / Unsharp Organisms,RCNHSha_20250514_054003_IMG5,1655,2626,68,55,1478,0.7738,0.9416,13.9291,0.3052,17
2329,2631,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1973,305,140,258,10570,0.4928,0.9144,14.2198,0.362,7
2330,2632,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,2115,326,45,49,1430,0.9688,0.8204,18.4382,0.3663,12
2331,2633,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1534,428,65,47,1584,0.7293,0.8793,15.6184,0.2978,29
2332,2634,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1776,641,52,52,1223,0.6433,0.5215,27.7793,0.2697,5
2333,2635,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1852,702,37,74,1449,0.8037,0.9456,14.3845,0.3134,3
2334,2636,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1874,777,125,103,4627,0.7722,0.9627,16.5913,0.4333,8
2335,2637,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,2194,790,51,101,2692,0.6871,0.8941,18.1756,0.332,3
2336,2638,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,2186,893,54,96,1973,0.5813,0.9011,16.6128,0.2699,3
2337,2639,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1714,910,34,63,1259,0.7839,0.887,18.4096,0.304,3
2338,2640,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,2018,977,36,55,1212,0.829,0.8683,16.5539,0.3137,2
2339,2641,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1227,1009,107,54,1858,0.5654,0.9349,13.4417,0.2574,8
2340,2642,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1141,1068,53,46,1267,0.8458,0.8236,12.3915,0.3168,18
2341,2643,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,2950,1156,100,98,5535,0.7491,0.6857,14.158,0.4389,14
2342,2644,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,2116,1188,140,44,2861,0.6752,0.9741,18.2575,0.3353,20
2343,2645,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1930,1284,71,70,2269,0.681,0.5499,17.1706,0.3122,13
2344,2646,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1877,1345,52,56,1518,0.8259,0.9039,21.9415,0.3304,12
2345,2647,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,2777,1361,167,95,5326,0.6705,0.9749,15.8108,0.417,8
2346,2648,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1326,1392,49,62,1466,0.845,0.8809,17.2981,0.3294,7
2347,2649,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,2667,1393,61,76,2327,0.6973,0.7905,17.6203,0.3199,1
2348,2650,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1687,1395,69,42,1342,0.7274,0.7616,20.0123,0.2919,8
2349,2651,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1540,1496,57,48,1269,0.8615,0.9353,16.1775,0.3254,13
2350,2652,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1446,1561,101,101,3119,0.5247,0.6264,12.9584,0.2951,13
2351,2653,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1563,1598,57,47,1259,0.685,0.6041,14.9128,0.2708,29
2352,2654,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1097,1744,68,111,2997,0.8043,0.9691,16.774,0.378,4
2353,2655,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,988,1972,126,90,3650,0.7684,0.9697,11.3962,0.3879,30
2354,2656,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1872,2129,37,59,1383,0.8809,0.8644,9.4202,0.329,3
2355,2657,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1386,2280,49,69,1831,0.8163,0.8592,15.8868,0.334,9
2356,2658,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,2313,2296,77,90,4141,0.8314,0.6067,14.5601,0.4296,9
2357,2659,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,2535,2297,66,65,1522,0.6485,0.8854,15.9241,0.2714,13
2358,2660,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,3011,2310,90,37,1464,0.6919,0.9619,11.0129,0.2771,19
2359,2661,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,2060,2537,36,85,1706,0.7811,0.9443,12.565,0.3151,3
2360,2662,Detritus / Unsharp Organisms,RCNHSha_20250514_054033_IMG7,1818,2611,124,72,2771,0.4891,0.899,14.8998,0.2725,8
2361,2663,Detritus / Unsharp Organisms,RCNHSha_20250514_233948_IMG4,2567,245,73,79,2359,0.8029,0.9455,10.9962,0.3462,11
2362,2664,Detritus / Unsharp Organisms,RCNHSha_20250514_233948_IMG4,1970,265,209,118,9401,0.5585,0.9345,14.5035,0.3821,8
2363,2665,Detritus / Unsharp Organisms,RCNHSha_20250514_233948_IMG4,2464,334,56,51,1850,0.8877,0.6048,14.0373,0.3544,18
2364,2666,Detritus / Unsharp Organisms,RCNHSha_20250514_233948_IMG4,1539,384,62,87,2580,0.6898,0.7552,13.0277,0.3232,1
2365,2667,Detritus / Unsharp Organisms,RCNHSha_20250514_233948_IMG4,2639,425,73,48,1731,0.7273,0.8199,14.4971,0.3019,19
2366,2668,Detritus / Unsharp Organisms,RCNHSha_20250514_233948_IMG4,2028,440,144,61,3584,0.5943,0.9413,19.6131,0.3413,8
2367,2669,Detritus / Unsharp Organisms,RCNHSha_20250514_233948_IMG4,2330,510,33,74,1201,0.7359,0.9538,25.0879,0.2939,27
2368,2670,Detritus / Unsharp Organisms,RCNHSha_20250514_233948_IMG4,1551,588,52,58,1919,0.8913,0.3992,13.3071,0.3575,10
2369,2671,Detritus / Unsharp Organisms,RCNHSha_20250514_233948_IMG4,2026,609,66,76,1909,0.6355,0.5372,15.2065,0.2822,11
2370,2672,Detritus / Unsharp Organisms,RCNHSha_20250514_233948_IMG4,1880,673,81,133,6198,0.8333,0.8691,14.8893,0.4649,2
2371,2673,Detritus / Unsharp Organisms,RCNHSha_20250514_233948_IMG4,2351,737,168,120,5253,0.4843,0.8887,17.9599,0.3632,8
2372,2674,Detritus / Unsharp Organisms,RCNHSha_20250514_233948_IMG4,1872,759,132,117,4291,0.6843,0.9752,14.006,0.3909,17
2373,2675,Detritus / Unsharp Organisms,RCNHSha_20250514_233948_IMG4,816,815,94,42,2262,0.8418,0.9256,10.4809,0.3535,19
2374,2676,Detritus / Unsharp Organisms,RCNHSha_20250514_233948_IMG4,2061,822,47,50,1249,0.7607,0.6527,16.711,0.2949,12
