detection_id,frame,bbox_x,bbox_y,bbox_w,bbox_h,original_cluster,final_class,class_name,status
4157,RCNHSha_20250515_041033_IMG7,1268,2626,44,97,7,7,Detritus / Unsharp Organisms,confirmed
8795,RCNHSha_20250922_062127_IMG8,1849,1519,49,80,7,7,Detritus / Unsharp Organisms,confirmed
1293,RCNHSha_20250513_003931_IMG3,2266,948,55,79,7,7,Detritus / Unsharp Organisms,confirmed
477,RCNHSha_20250511_033916_IMG2,1155,844,44,57,7,7,Detritus / Unsharp Organisms,confirmed
3000,RCNHSha_20250515_001032_IMG7,1319,2644,40,85,7,7,Detritus / Unsharp Organisms,confirmed
6541,RCNHSha_20250921_222019_IMG3,2241,2174,35,70,7,7,Detritus / Unsharp Organisms,confirmed
3209,RCNHSha_20250515_004017_IMG6,1937,400,65,72,7,7,Detritus / Unsharp Organisms,confirmed
4620,RCNHSha_20250516_000947_IMG4,1838,268,29,78,7,7,Detritus / Unsharp Organisms,confirmed
4328,RCNHSha_20250515_234002_IMG5,1413,720,68,93,7,7,Detritus / Unsharp Organisms,confirmed
2468,RCNHSha_20250514_034002_IMG5,2737,391,45,64,7,7,Detritus / Unsharp Organisms,confirmed
7041,RCNHSha_20250921_225111_IMG8,2942,716,38,62,7,7,Detritus / Unsharp Organisms,confirmed
4562,RCNHSha_20250516_000901_IMG1,1033,2020,31,93,7,7,Detritus / Unsharp Organisms,confirmed
2340,RCNHSha_20250514_023946_IMG4,940,1978,49,60,7,7,Detritus / Unsharp Organisms,confirmed
5338,RCNHSha_20250516_011015_IMG6,1532,1532,45,70,7,7,Detritus / Unsharp Organisms,confirmed
8103,RCNHSha_20250922_052024_IMG2,642,1683,59,105,7,7,Detritus / Unsharp Organisms,confirmed
2836,RCNHSha_20250515_000932_IMG3,3327,1920,42,62,7,7,Detritus / Unsharp Organisms,confirmed
2676,RCNHSha_20250514_233948_IMG4,2061,822,47,50,7,7,Detritus / Unsharp Organisms,confirmed
4369,RCNHSha_20250515_234047_IMG8,2467,299,70,78,7,7,Detritus / Unsharp Organisms,confirmed
8283,RCNHSha_20250922_055055_IMG5,574,1999,64,117,7,7,Detritus / Unsharp Organisms,confirmed
6456,RCNHSha_20250520_031046_IMG8,2371,1547,35,70,7,7,Detritus / Unsharp Organisms,confirmed
7309,RCNHSha_20250921_232102_IMG7,2280,1450,41,75,7,7,Detritus / Unsharp Organisms,confirmed
7163,RCNHSha_20250921_225141_IMG11,2998,2374,50,69,7,7,Detritus / Unsharp Organisms,confirmed
9107,RCNHSha_20250922_072118_IMG7,2019,2896,64,70,7,7,Detritus / Unsharp Organisms,confirmed
3311,RCNHSha_20250515_010932_IMG3,2442,337,53,70,7,7,Detritus / Unsharp Organisms,confirmed
254,RCNHSha_20250510_024001_IMG5,881,1256,46,55,7,7,Detritus / Unsharp Organisms,confirmed
4436,RCNHSha_20250516_000901_IMG1,2191,517,40,68,7,7,Detritus / Unsharp Organisms,confirmed
8728,RCNHSha_20250922_062107_IMG6,548,1939,86,132,7,7,Detritus / Unsharp Organisms,confirmed
7365,RCNHSha_20250921_232102_IMG7,2416,2712,58,90,7,7,Detritus / Unsharp Organisms,confirmed
4986,RCNHSha_20250516_001016_IMG6,3096,2116,93,113,7,7,Detritus / Unsharp Organisms,confirmed
4321,RCNHSha_20250515_234002_IMG5,2469,293,60,82,7,7,Detritus / Unsharp Organisms,confirmed
3078,RCNHSha_20250515_001047_IMG8,883,1910,57,64,7,7,Detritus / Unsharp Organisms,confirmed
5512,RCNHSha_20250516_014100_IMG9,1506,184,99,113,7,7,Detritus / Unsharp Organisms,confirmed
8411,RCNHSha_20250922_055135_IMG9,779,677,45,79,7,7,Detritus / Unsharp Organisms,confirmed
9364,RCNHSha_20250922_075129_IMG8,2563,2708,69,108,7,7,Detritus / Unsharp Organisms,confirmed
2587,RCNHSha_20250514_053932_IMG3,2170,1274,37,73,7,7,Detritus / Unsharp Organisms,confirmed
3076,RCNHSha_20250515_001047_IMG8,2511,1902,58,64,7,7,Detritus / Unsharp Organisms,confirmed
565,RCNHSha_20250511_051016_IMG6,3079,2037,40,48,7,7,Detritus / Unsharp Organisms,confirmed
4276,RCNHSha_20250515_054003_IMG5,1256,2652,43,64,7,7,Detritus / Unsharp Organisms,confirmed
8867,RCNHSha_20250922_062147_IMG10,1876,999,41,58,7,7,Detritus / Unsharp Organisms,confirmed
6741,RCNHSha_20250921_225031_IMG4,655,1968,58,62,7,7,Detritus / Unsharp Organisms,confirmed
3450,RCNHSha_20250515_011017_IMG6,2510,1907,56,61,7,7,Detritus / Unsharp Organisms,confirmed
6907,RCNHSha_20250921_225051_IMG6,655,1967,57,63,7,7,Detritus / Unsharp Organisms,confirmed
4873,RCNHSha_20250516_001016_IMG6,2465,302,71,82,7,7,Detritus / Unsharp Organisms,confirmed
5569,RCNHSha_20250516_020900_IMG1,1905,1051,29,74,7,7,Detritus / Unsharp Organisms,confirmed
2405,RCNHSha_20250514_024101_IMG9,1295,2670,34,62,7,7,Detritus / Unsharp Organisms,confirmed
2248,RCNHSha_20250514_013946_IMG4,2122,1128,74,115,7,7,Detritus / Unsharp Organisms,confirmed
8711,RCNHSha_20250922_062107_IMG6,1849,1518,46,73,7,7,Detritus / Unsharp Organisms,confirmed
9211,RCNHSha_20250922_075109_IMG6,781,675,42,86,7,7,Detritus / Unsharp Organisms,confirmed
5172,RCNHSha_20250516_004030_IMG7,1045,2019,73,99,7,7,Detritus / Unsharp Organisms,confirmed
7004,RCNHSha_20250921_225101_IMG7,591,2108,38,75,7,7,Detritus / Unsharp Organisms,confirmed
7831,RCNHSha_20250922_005155_IMG12,2310,254,90,149,7,7,Detritus / Unsharp Organisms,confirmed
5853,RCNHSha_20250516_041017_IMG6,1012,2014,56,65,7,7,Detritus / Unsharp Organisms,confirmed
8154,RCNHSha_20250922_055035_IMG3,776,675,44,82,7,7,Detritus / Unsharp Organisms,confirmed
4372,RCNHSha_20250515_234047_IMG8,1528,407,58,79,7,7,Detritus / Unsharp Organisms,confirmed
8681,RCNHSha_20250922_062107_IMG6,2882,569,100,126,7,7,Detritus / Unsharp Organisms,confirmed
5412,RCNHSha_20250516_011045_IMG8,2351,2468,69,72,7,7,Detritus / Unsharp Organisms,confirmed
3018,RCNHSha_20250515_001047_IMG8,2069,425,61,65,7,7,Detritus / Unsharp Organisms,confirmed
7078,RCNHSha_20250921_225111_IMG8,656,1967,57,60,7,7,Detritus / Unsharp Organisms,confirmed
7625,RCNHSha_20250922_005045_IMG5,3187,1994,38,69,7,7,Detritus / Unsharp Organisms,confirmed
3979,RCNHSha_20250515_031017_IMG6,1139,2102,57,60,7,7,Detritus / Unsharp Organisms,confirmed
3834,RCNHSha_20250515_023917_IMG2,1319,2650,66,95,7,7,Detritus / Unsharp Organisms,confirmed
9085,RCNHSha_20250922_072118_IMG7,547,1932,87,123,7,7,Detritus / Unsharp Organisms,confirmed
6820,RCNHSha_20250921_225041_IMG5,654,1963,59,67,7,7,Detritus / Unsharp Organisms,confirmed
1135,RCNHSha_20250512_054030_IMG7,2467,324,59,63,7,7,Detritus / Unsharp Organisms,confirmed
6269,RCNHSha_20250520_024045_IMG8,2771,1407,59,61,7,7,Detritus / Unsharp Organisms,confirmed
9101,RCNHSha_20250922_072118_IMG7,1103,2576,34,78,7,7,Detritus / Unsharp Organisms,confirmed
6359,RCNHSha_20250520_031016_IMG6,1467,246,61,88,7,7,Detritus / Unsharp Organisms,confirmed
3724,RCNHSha_20250515_021001_IMG5,1681,2714,50,81,7,7,Detritus / Unsharp Organisms,confirmed
7751,RCNHSha_20250922_005145_IMG11,2309,253,90,149,7,7,Detritus / Unsharp Organisms,confirmed
1337,RCNHSha_20250513_003931_IMG3,3014,2253,64,92,7,7,Detritus / Unsharp Organisms,confirmed
1927,RCNHSha_20250513_040932_IMG3,2436,253,38,69,7,7,Detritus / Unsharp Organisms,confirmed
9161,RCNHSha_20250922_072208_IMG12,636,1723,60,66,7,7,Detritus / Unsharp Organisms,confirmed
7057,RCNHSha_20250921_225111_IMG8,534,1380,33,73,7,7,Detritus / Unsharp Organisms,confirmed
8198,RCNHSha_20250922_055035_IMG3,676,1971,51,76,7,7,Detritus / Unsharp Organisms,confirmed
6256,RCNHSha_20250520_024045_IMG8,2587,1039,50,60,7,7,Detritus / Unsharp Organisms,confirmed
3524,RCNHSha_20250515_011032_IMG7,1319,2655,68,83,7,7,Detritus / Unsharp Organisms,confirmed
2440,RCNHSha_20250514_030947_IMG4,2731,390,46,68,7,7,Detritus / Unsharp Organisms,confirmed
4322,RCNHSha_20250515_234002_IMG5,1670,311,30,84,7,7,Detritus / Unsharp Organisms,confirmed
3193,RCNHSha_20250515_003932_IMG3,3094,2032,40,64,7,7,Detritus / Unsharp Organisms,confirmed
4336,RCNHSha_20250515_234002_IMG5,2142,1120,54,110,7,7,Detritus / Unsharp Organisms,confirmed
5408,RCNHSha_20250516_011045_IMG8,1330,2355,55,59,7,7,Detritus / Unsharp Organisms,confirmed
9197,RCNHSha_20250922_072208_IMG12,2016,2888,66,79,7,7,Detritus / Unsharp Organisms,confirmed
2625,RCNHSha_20250514_054003_IMG5,2804,2003,45,54,7,7,Detritus / Unsharp Organisms,confirmed
6775,RCNHSha_20250921_225041_IMG5,2900,639,58,67,7,7,Detritus / Unsharp Organisms,confirmed
6460,RCNHSha_20250520_031046_IMG8,2917,1698,54,80,7,7,Detritus / Unsharp Organisms,confirmed
7338,RCNHSha_20250921_232102_IMG7,652,1967,67,70,7,7,Detritus / Unsharp Organisms,confirmed
2325,RCNHSha_20250514_023946_IMG4,2735,398,46,56,7,7,Detritus / Unsharp Organisms,confirmed
9504,RCNHSha_20250922_202125_IMG5,1339,2701,51,55,7,7,Detritus / Unsharp Organisms,confirmed
3100,RCNHSha_20250515_001047_IMG8,1292,2638,44,104,7,7,Detritus / Unsharp Organisms,confirmed
1742,RCNHSha_20250513_031016_IMG6,2235,697,50,66,7,7,Detritus / Unsharp Organisms,confirmed
5830,RCNHSha_20250516_041017_IMG6,1778,1051,58,71,7,7,Detritus / Unsharp Organisms,confirmed
5697,RCNHSha_20250516_033932_IMG3,1139,1079,52,58,7,7,Detritus / Unsharp Organisms,confirmed
8747,RCNHSha_20250922_062107_IMG6,1116,2584,52,70,7,7,Detritus / Unsharp Organisms,confirmed
3373,RCNHSha_20250515_010947_IMG4,1975,1231,59,62,7,7,Detritus / Unsharp Organisms,confirmed
8903,RCNHSha_20250922_062147_IMG10,779,2125,36,101,7,7,Detritus / Unsharp Organisms,confirmed
6915,RCNHSha_20250921_225051_IMG6,2247,2167,39,77,7,7,Detritus / Unsharp Organisms,confirmed
8637,RCNHSha_20250922_062047_IMG4,537,1943,95,107,7,7,Detritus / Unsharp Organisms,confirmed
2868,RCNHSha_20250515_000932_IMG3,1610,2699,74,92,7,7,Detritus / Unsharp Organisms,confirmed
5523,RCNHSha_20250516_014100_IMG9,1139,1077,54,93,7,7,Detritus / Unsharp Organisms,confirmed
9009,RCNHSha_20250922_065047_IMG4,2935,2534,91,102,7,7,Detritus / Unsharp Organisms,confirmed
3121,RCNHSha_20250515_003916_IMG2,1911,1130,43,89,7,7,Detritus / Unsharp Organisms,confirmed
585,RCNHSha_20250511_233901_IMG1,1024,486,38,58,7,7,Detritus / Unsharp Organisms,confirmed
6166,RCNHSha_20250518_050946_IMG4,1435,268,50,113,7,7,Detritus / Unsharp Organisms,confirmed
1483,RCNHSha_20250513_023901_IMG1,2433,2803,47,59,7,7,Detritus / Unsharp Organisms,confirmed
9406,RCNHSha_20250922_202115_IMG4,1648,1601,39,66,7,7,Detritus / Unsharp Organisms,confirmed
3544,RCNHSha_20250515_013917_IMG2,2220,960,53,101,7,7,Detritus / Unsharp Organisms,confirmed
9360,RCNHSha_20250922_075129_IMG8,1119,2588,51,65,7,7,Detritus / Unsharp Organisms,confirmed
5607,RCNHSha_20250516_031002_IMG5,2858,393,39,92,7,7,Detritus / Unsharp Organisms,confirmed
4697,RCNHSha_20250516_000947_IMG4,3072,2055,54,84,7,7,Detritus / Unsharp Organisms,confirmed
5217,RCNHSha_20250516_010900_IMG1,2512,1887,54,79,7,7,Detritus / Unsharp Organisms,confirmed
8552,RCNHSha_20250922_062017_IMG1,534,1943,98,107,7,7,Detritus / Unsharp Organisms,confirmed
6976,RCNHSha_20250921_225101_IMG7,532,1379,34,74,7,7,Detritus / Unsharp Organisms,confirmed
2318,RCNHSha_20250514_023931_IMG3,1821,2604,40,74,7,7,Detritus / Unsharp Organisms,confirmed
6823,RCNHSha_20250921_225041_IMG5,2118,2040,37,74,7,7,Detritus / Unsharp Organisms,confirmed
2346,RCNHSha_20250514_023946_IMG4,1821,2604,37,74,7,7,Detritus / Unsharp Organisms,confirmed
6855,RCNHSha_20250921_225051_IMG6,1192,454,62,66,7,7,Detritus / Unsharp Organisms,confirmed
2305,RCNHSha_20250514_023931_IMG3,1528,1458,63,84,7,7,Detritus / Unsharp Organisms,confirmed
2582,RCNHSha_20250514_053932_IMG3,2187,868,38,146,7,7,Detritus / Unsharp Organisms,confirmed
8252,RCNHSha_20250922_055055_IMG5,788,938,35,91,7,7,Detritus / Unsharp Organisms,confirmed
1227,RCNHSha_20250513_003900_IMG1,3253,990,54,103,7,7,Detritus / Unsharp Organisms,confirmed
1065,RCNHSha_20250512_034017_IMG6,3006,781,44,67,7,7,Detritus / Unsharp Organisms,confirmed
9279,RCNHSha_20250922_075109_IMG6,2020,2898,66,68,7,7,Detritus / Unsharp Organisms,confirmed
3944,RCNHSha_20250515_031002_IMG5,1858,2615,60,70,7,7,Detritus / Unsharp Organisms,confirmed
5350,RCNHSha_20250516_011015_IMG6,2702,1823,50,72,7,7,Detritus / Unsharp Organisms,confirmed
9059,RCNHSha_20250922_072118_IMG7,662,1327,59,103,7,7,Detritus / Unsharp Organisms,confirmed
6358,RCNHSha_20250520_031016_IMG6,1944,152,272,656,7,7,Detritus / Unsharp Organisms,confirmed
2671,RCNHSha_20250514_233948_IMG4,2026,609,66,76,7,7,Detritus / Unsharp Organisms,confirmed
2765,RCNHSha_20250515_000932_IMG3,2062,802,47,70,7,7,Detritus / Unsharp Organisms,confirmed
6509,RCNHSha_20250921_222019_IMG3,532,1386,36,68,7,7,Detritus / Unsharp Organisms,confirmed
6546,RCNHSha_20250921_222019_IMG3,3000,2379,54,64,7,7,Detritus / Unsharp Organisms,confirmed
9366,RCNHSha_20250922_075129_IMG8,2008,2875,80,91,7,7,Detritus / Unsharp Organisms,confirmed
5417,RCNHSha_20250516_013945_IMG4,1923,311,73,83,7,7,Detritus / Unsharp Organisms,confirmed
8535,RCNHSha_20250922_062017_IMG1,1842,1519,52,73,7,7,Detritus / Unsharp Organisms,confirmed
2609,RCNHSha_20250514_054003_IMG5,2369,329,51,69,7,7,Detritus / Unsharp Organisms,confirmed
5351,RCNHSha_20250516_011015_IMG6,2511,1886,55,78,7,7,Detritus / Unsharp Organisms,confirmed
5152,RCNHSha_20250516_004030_IMG7,2447,1421,66,71,7,7,Detritus / Unsharp Organisms,confirmed
3921,RCNHSha_20250515_031002_IMG5,1945,1107,50,83,7,7,Detritus / Unsharp Organisms,confirmed
6737,RCNHSha_20250921_225031_IMG4,3138,1852,57,64,7,7,Detritus / Unsharp Organisms,confirmed
6883,RCNHSha_20250921_225051_IMG6,534,1379,33,73,7,7,Detritus / Unsharp Organisms,confirmed
6636,RCNHSha_20250921_222029_IMG4,1337,2775,52,87,7,7,Detritus / Unsharp Organisms,confirmed
9173,RCNHSha_20250922_072208_IMG12,534,1931,96,121,7,7,Detritus / Unsharp Organisms,confirmed
4833,RCNHSha_20250516_001002_IMG5,1038,2012,49,79,7,7,Detritus / Unsharp Organisms,confirmed
9551,RCNHSha_20250922_202225_IMG11,698,1714,53,59,7,7,Detritus / Unsharp Organisms,confirmed
2463,RCNHSha_20250514_030947_IMG4,1812,2603,40,76,7,7,Detritus / Unsharp Organisms,confirmed
5956,RCNHSha_20250516_044031_IMG7,3124,2120,74,78,7,7,Detritus / Unsharp Organisms,confirmed
8341,RCNHSha_20250922_055125_IMG8,2670,1271,53,89,7,7,Detritus / Unsharp Organisms,confirmed
6722,RCNHSha_20250921_225031_IMG4,532,1379,34,74,7,7,Detritus / Unsharp Organisms,confirmed
6225,RCNHSha_20250518_050946_IMG4,2376,2454,48,85,7,7,Detritus / Unsharp Organisms,confirmed
5369,RCNHSha_20250516_011045_IMG8,1968,256,82,94,7,7,Detritus / Unsharp Organisms,confirmed
7369,RCNHSha_20250922_002134_IMG10,1651,174,85,99,7,7,Detritus / Unsharp Organisms,confirmed
3488,RCNHSha_20250515_011032_IMG7,2556,1196,52,76,7,7,Detritus / Unsharp Organisms,confirmed
1881,RCNHSha_20250513_034017_IMG6,1591,1019,68,75,7,7,Detritus / Unsharp Organisms,confirmed
2345,RCNHSha_20250514_023946_IMG4,1560,2569,36,96,7,7,Detritus / Unsharp Organisms,confirmed
5430,RCNHSha_20250516_013945_IMG4,1615,1017,47,76,7,7,Detritus / Unsharp Organisms,confirmed
3893,RCNHSha_20250515_023932_IMG3,1334,2665,59,64,7,7,Detritus / Unsharp Organisms,confirmed
277,RCNHSha_20250511_003931_IMG3,2560,446,47,57,7,7,Detritus / Unsharp Organisms,confirmed
1887,RCNHSha_20250513_034017_IMG6,1013,1379,46,63,7,7,Detritus / Unsharp Organisms,confirmed
7888,RCNHSha_20250922_005155_IMG12,2239,2174,37,71,7,7,Detritus / Unsharp Organisms,confirmed
7787,RCNHSha_20250922_005145_IMG11,2586,1423,60,83,7,7,Detritus / Unsharp Organisms,confirmed
8503,RCNHSha_20250922_062017_IMG1,2885,569,97,121,7,7,Detritus / Unsharp Organisms,confirmed
7729,RCNHSha_20250922_005105_IMG7,644,2216,37,64,7,7,Detritus / Unsharp Organisms,confirmed
3601,RCNHSha_20250515_013932_IMG3,2534,1214,46,61,7,7,Detritus / Unsharp Organisms,confirmed
7695,RCNHSha_20250922_005105_IMG7,2587,1425,59,66,7,7,Detritus / Unsharp Organisms,confirmed
8302,RCNHSha_20250922_055055_IMG5,2041,2698,56,106,7,7,Detritus / Unsharp Organisms,confirmed
4811,RCNHSha_20250516_001002_IMG5,2592,1623,42,75,7,7,Detritus / Unsharp Organisms,confirmed
1847,RCNHSha_20250513_031031_IMG7,630,1629,49,58,7,7,Detritus / Unsharp Organisms,confirmed
1023,RCNHSha_20250512_023933_IMG3,2421,1138,51,58,7,7,Detritus / Unsharp Organisms,confirmed
7895,RCNHSha_20250922_005155_IMG12,2284,2411,56,63,7,7,Detritus / Unsharp Organisms,confirmed
5087,RCNHSha_20250516_003930_IMG3,2512,1887,54,79,7,7,Detritus / Unsharp Organisms,confirmed
3549,RCNHSha_20250515_013917_IMG2,2144,1093,90,141,7,7,Detritus / Unsharp Organisms,confirmed
3201,RCNHSha_20250515_003932_IMG3,1817,2608,36,67,7,7,Detritus / Unsharp Organisms,confirmed
8015,RCNHSha_20250922_045153_IMG11,2617,1410,58,93,7,7,Detritus / Unsharp Organisms,confirmed
6801,RCNHSha_20250921_225041_IMG5,534,1379,35,74,7,7,Detritus / Unsharp Organisms,confirmed
2328,RCNHSha_20250514_023946_IMG4,1697,667,49,60,7,7,Detritus / Unsharp Organisms,confirmed
319,RCNHSha_20250511_010937_IMG3,2389,2803,62,77,7,7,Detritus / Unsharp Organisms,confirmed
2286,RCNHSha_20250514_021100_IMG9,1767,2584,80,91,7,7,Detritus / Unsharp Organisms,confirmed
6383,RCNHSha_20250520_031016_IMG6,1833,1125,57,62,7,7,Detritus / Unsharp Organisms,confirmed
279,RCNHSha_20250511_003931_IMG3,1960,669,60,66,7,7,Detritus / Unsharp Organisms,confirmed
233,RCNHSha_20250510_021001_IMG5,2300,993,47,62,7,7,Detritus / Unsharp Organisms,confirmed
6572,RCNHSha_20250921_222029_IMG4,3099,658,61,113,7,7,Detritus / Unsharp Organisms,confirmed
3925,RCNHSha_20250515_031002_IMG5,1322,1414,43,54,7,7,Detritus / Unsharp Organisms,confirmed
6390,RCNHSha_20250520_031016_IMG6,2748,1404,81,91,7,7,Detritus / Unsharp Organisms,confirmed
2574,RCNHSha_20250514_053917_IMG2,1851,2591,71,93,7,7,Detritus / Unsharp Organisms,confirmed
6005,RCNHSha_20250516_053901_IMG1,1591,2683,35,84,7,7,Detritus / Unsharp Organisms,confirmed
4491,RCNHSha_20250516_000901_IMG1,1907,1183,43,106,7,7,Detritus / Unsharp Organisms,confirmed
6241,RCNHSha_20250520_024045_IMG8,1571,394,43,106,7,7,Detritus / Unsharp Organisms,confirmed
965,RCNHSha_20250512_021047_IMG8,1291,307,35,78,7,7,Detritus / Unsharp Organisms,confirmed
6378,RCNHSha_20250520_031016_IMG6,2582,1039,52,61,7,7,Detritus / Unsharp Organisms,confirmed
3679,RCNHSha_20250515_014047_IMG8,1611,2701,85,94,7,7,Detritus / Unsharp Organisms,confirmed
6244,RCNHSha_20250520_024045_IMG8,1063,499,48,94,7,7,Detritus / Unsharp Organisms,confirmed
2629,RCNHSha_20250514_054003_IMG5,1851,2611,70,73,7,7,Detritus / Unsharp Organisms,confirmed
9477,RCNHSha_20250922_202125_IMG5,2665,1633,49,57,7,7,Detritus / Unsharp Organisms,confirmed
4982,RCNHSha_20250516_001016_IMG6,3188,2083,66,102,7,7,Detritus / Unsharp Organisms,confirmed
9258,RCNHSha_20250922_075109_IMG6,692,1892,49,63,7,7,Detritus / Unsharp Organisms,confirmed
4040,RCNHSha_20250515_034032_IMG7,2057,735,66,92,7,7,Detritus / Unsharp Organisms,confirmed
5538,RCNHSha_20250516_014100_IMG9,2600,1637,59,82,7,7,Detritus / Unsharp Organisms,confirmed
3897,RCNHSha_20250515_023932_IMG3,2170,2831,63,92,7,7,Detritus / Unsharp Organisms,confirmed
3625,RCNHSha_20250515_013932_IMG3,1227,2631,51,79,7,7,Detritus / Unsharp Organisms,confirmed
5994,RCNHSha_20250516_053901_IMG1,2687,1790,74,106,7,7,Detritus / Unsharp Organisms,confirmed
8619,RCNHSha_20250922_062047_IMG4,2290,1481,59,118,7,7,Detritus / Unsharp Organisms,confirmed
5257,RCNHSha_20250516_010915_IMG2,1879,1102,77,111,7,7,Detritus / Unsharp Organisms,confirmed
8416,RCNHSha_20250922_055135_IMG9,838,840,34,66,7,7,Detritus / Unsharp Organisms,confirmed
4408,RCNHSha_20250515_234047_IMG8,1333,2355,53,60,7,7,Detritus / Unsharp Organisms,confirmed
2860,RCNHSha_20250515_000932_IMG3,1123,2497,44,77,7,7,Detritus / Unsharp Organisms,confirmed
730,RCNHSha_20250512_004016_IMG6,3352,1073,33,96,7,7,Detritus / Unsharp Organisms,confirmed
8030,RCNHSha_20250922_045153_IMG11,660,1789,52,63,7,7,Detritus / Unsharp Organisms,confirmed
2250,RCNHSha_20250514_013946_IMG4,928,1204,41,67,7,7,Detritus / Unsharp Organisms,confirmed
7632,RCNHSha_20250922_005045_IMG5,848,2301,28,94,7,7,Detritus / Unsharp Organisms,confirmed
2106,RCNHSha_20250513_054046_IMG8,1592,1025,65,67,7,7,Detritus / Unsharp Organisms,confirmed
9046,RCNHSha_20250922_072118_IMG7,838,853,54,79,7,7,Detritus / Unsharp Organisms,confirmed
2492,RCNHSha_20250514_034002_IMG5,1819,2598,56,78,7,7,Detritus / Unsharp Organisms,confirmed
2160,RCNHSha_20250513_234016_IMG6,3060,2291,78,123,7,7,Detritus / Unsharp Organisms,confirmed
5598,RCNHSha_20250516_031002_IMG5,1687,189,49,108,7,7,Detritus / Unsharp Organisms,confirmed
3340,RCNHSha_20250515_010932_IMG3,2513,1883,51,82,7,7,Detritus / Unsharp Organisms,confirmed
4671,RCNHSha_20250516_000947_IMG4,813,1495,82,107,7,7,Detritus / Unsharp Organisms,confirmed
5820,RCNHSha_20250516_041017_IMG6,1659,329,37,67,7,7,Detritus / Unsharp Organisms,confirmed
9549,RCNHSha_20250922_202225_IMG11,2390,1634,42,64,7,7,Detritus / Unsharp Organisms,confirmed
7819,RCNHSha_20250922_005145_IMG11,2285,2411,56,62,7,7,Detritus / Unsharp Organisms,confirmed
7130,RCNHSha_20250921_225141_IMG11,533,1378,40,75,7,7,Detritus / Unsharp Organisms,confirmed
7850,RCNHSha_20250922_005155_IMG12,738,860,38,67,7,7,Detritus / Unsharp Organisms,confirmed
2793,RCNHSha_20250515_000932_IMG3,3329,1171,65,112,7,7,Detritus / Unsharp Organisms,confirmed
7546,RCNHSha_20250922_005035_IMG4,853,2287,54,58,7,7,Detritus / Unsharp Organisms,confirmed
5446,RCNHSha_20250516_013945_IMG4,2858,1655,45,79,7,7,Detritus / Unsharp Organisms,confirmed
2349,RCNHSha_20250514_024101_IMG9,2469,313,63,71,7,7,Detritus / Unsharp Organisms,confirmed
6395,RCNHSha_20250520_031016_IMG6,2917,1697,55,84,7,7,Detritus / Unsharp Organisms,confirmed
5847,RCNHSha_20250516_041017_IMG6,2598,1639,55,92,7,7,Detritus / Unsharp Organisms,confirmed
9186,RCNHSha_20250922_072208_IMG12,2968,2413,52,60,7,7,Detritus / Unsharp Organisms,confirmed
2483,RCNHSha_20250514_034002_IMG5,2529,1653,46,64,7,7,Detritus / Unsharp Organisms,confirmed
6635,RCNHSha_20250921_222029_IMG4,2423,2703,36,65,7,7,Detritus / Unsharp Organisms,confirmed
7150,RCNHSha_20250921_225141_IMG11,657,1969,49,69,7,7,Detritus / Unsharp Organisms,confirmed
2033,RCNHSha_20250513_043932_IMG3,1835,1126,49,67,7,7,Detritus / Unsharp Organisms,confirmed
1814,RCNHSha_20250513_031031_IMG7,1426,238,33,99,7,7,Detritus / Unsharp Organisms,confirmed
9191,RCNHSha_20250922_072208_IMG12,1101,2586,36,70,7,7,Detritus / Unsharp Organisms,confirmed
8930,RCNHSha_20250922_065047_IMG4,2505,364,50,55,7,7,Detritus / Unsharp Organisms,confirmed
8146,RCNHSha_20250922_055035_IMG3,1346,418,55,81,7,7,Detritus / Unsharp Organisms,confirmed
